id,año,region,mes,inversion_mensual
6321,2019,LA LIBERTAD,enero,5271045
6322,2019,LA LIBERTAD,febrero,4065627
6323,2019,LA LIBERTAD,marzo,4160603
6324,2019,LA LIBERTAD,abril,5105516
6325,2019,LA LIBERTAD,mayo,4944091
6326,2019,LA LIBERTAD,junio,4904963
6327,2019,LA LIBERTAD,julio,5612826
6328,2019,LA LIBERTAD,agosto,4957973
6329,2019,LA LIBERTAD,setiembre,4655742
6330,2019,LA LIBERTAD,octubre,8470067
6331,2019,LA LIBERTAD,noviembre,4557105
6332,2019,LA LIBERTAD,diciembre,3996872
6333,2019,LA LIBERTAD,,60702430
6334,2019,LAMBAYEQUE,enero,0
6335,2019,JUNÍN,noviembre,6386174
6336,2019,LAMBAYEQUE,febrero,0
6337,2019,HUANCAVELICA,setiembre,137288
6338,2019,HUÁNUCO,julio,1704747
6339,2019,PIURA,noviembre,48424
6340,2019,PASCO,febrero,2109496
6341,2019,PIURA,agosto,82163
6342,2019,LAMBAYEQUE,octubre,0
6343,2019,LAMBAYEQUE,noviembre,0
6344,2019,LAMBAYEQUE,diciembre,0
6345,2019,LAMBAYEQUE,,0
6346,2019,LIMA,enero,4953806
6347,2019,LORETO,enero,0
6348,2019,LIMA,,74433343
6349,2019,LIMA,diciembre,6758039
6350,2019,LIMA,mayo,7984888
6351,2019,LIMA,junio,6783841
6352,2019,LIMA,julio,7265295
6353,2019,LIMA,agosto,4302045
6354,2019,LIMA,setiembre,4595323
6355,2019,LIMA,octubre,12151455
6356,2019,LIMA,febrero,4624153
6357,2019,PASCO,,44085361
6358,2019,LORETO,febrero,0
6359,2019,MADRE DE DIOS,agosto,0
6360,2019,LORETO,abril,0
6361,2019,LORETO,mayo,0
6362,2019,LORETO,junio,0
6363,2019,LORETO,julio,0
6364,2019,LORETO,agosto,0
6365,2019,LORETO,setiembre,0
6366,2019,LORETO,octubre,0
6367,2019,LORETO,noviembre,0
6368,2019,LORETO,diciembre,0
6369,2019,LORETO,,0
6370,2019,MADRE DE DIOS,enero,13000
6371,2019,MADRE DE DIOS,febrero,10300
6372,2019,MADRE DE DIOS,marzo,9000
6373,2019,MADRE DE DIOS,abril,0
6374,2019,MADRE DE DIOS,mayo,0
6375,2019,MADRE DE DIOS,julio,0
6376,2019,LORETO,marzo,0
6377,2019,LIMA,abril,4912345
6378,2019,MADRE DE DIOS,junio,0
6379,2019,LAMBAYEQUE,setiembre,0
6380,2019,PASCO,mayo,4105672
6381,2019,MOQUEGUA,enero,3230
6382,2019,MOQUEGUA,febrero,1060
6383,2019,MOQUEGUA,abril,700
6384,2019,MOQUEGUA,mayo,300
6385,2019,PASCO,enero,2219023
6386,2019,MOQUEGUA,julio,1000
6387,2019,MADRE DE DIOS,setiembre,0
6388,2019,MADRE DE DIOS,,32300
6389,2019,MOQUEGUA,marzo,300
6390,2019,MOQUEGUA,diciembre,450575
6391,2019,MOQUEGUA,,3098591
6392,2019,CUSCO,abril,4500
6393,2019,MADRE DE DIOS,noviembre,0
6394,2019,MOQUEGUA,octubre,690
6395,2019,LAMBAYEQUE,julio,0
6396,2019,MOQUEGUA,setiembre,407736
6397,2019,MOQUEGUA,noviembre,1995678
6398,2019,MOQUEGUA,agosto,237182
6399,2019,PASCO,noviembre,2840199
6400,2019,PASCO,diciembre,8874246
6401,2019,PIURA,febrero,64297
6402,2019,PASCO,junio,2434879
6403,2019,PASCO,julio,2996137
6404,2019,PASCO,agosto,3036598
6405,2019,PASCO,setiembre,2767338
6406,2019,PASCO,octubre,2165326
6407,2019,PIURA,enero,55315
6408,2019,PASCO,marzo,7145365
6409,2019,PIURA,marzo,57620
6410,2019,MOQUEGUA,junio,140
6411,2019,PIURA,abril,58957
6412,2019,PIURA,mayo,42594
6413,2019,PIURA,junio,69552
6414,2019,PIURA,julio,79453
6415,2019,MADRE DE DIOS,octubre,0
6416,2019,PASCO,abril,3391082
6417,2019,MADRE DE DIOS,diciembre,0
6418,2019,ÁNCASH,febrero,1258927
6419,2019,ÁNCASH,noviembre,947338
6420,2019,ÁNCASH,enero,644381
6421,2019,UCAYALI,marzo,0
6422,2019,PIURA,diciembre,67640
6423,2019,PIURA,,758342
6424,2019,PUNO,enero,353442
6425,2019,PUNO,febrero,402503
6426,2019,PUNO,marzo,557740
6427,2019,PUNO,abril,1994178
6428,2019,PUNO,mayo,448298
6429,2019,TACNA,octubre,0
6430,2019,PUNO,julio,856773
6431,2019,PUNO,agosto,721874
6432,2019,PUNO,setiembre,1096502
6433,2019,PUNO,octubre,880048
6434,2019,PUNO,noviembre,754252
6435,2019,PUNO,diciembre,902671
6436,2019,PUNO,,9724586
6437,2019,SAN MARTÍN,enero,208
6438,2019,SAN MARTÍN,febrero,127
6439,2019,SAN MARTÍN,abril,339
6440,2019,SAN MARTÍN,mayo,0
6441,2019,TACNA,setiembre,0
6442,2019,LIMA,marzo,5096863
6443,2019,SAN MARTÍN,junio,0
6444,2019,SAN MARTÍN,julio,0
6445,2019,SAN MARTÍN,agosto,0
6446,2019,SAN MARTÍN,setiembre,0
6447,2019,SAN MARTÍN,octubre,0
6448,2019,SAN MARTÍN,noviembre,0
6449,2019,SAN MARTÍN,diciembre,0
6450,2019,SAN MARTÍN,,1228
6451,2019,TACNA,enero,0
6452,2019,TACNA,febrero,0
6453,2019,TACNA,marzo,0
6454,2019,TACNA,abril,0
6455,2019,TACNA,mayo,0
6456,2019,TACNA,junio,0
6457,2019,TACNA,julio,0
6458,2019,TACNA,agosto,0
6459,2019,PUNO,junio,756305
6460,2019,TACNA,noviembre,0
6461,2019,SAN MARTÍN,marzo,554
6462,2019,TUMBES,junio,0
6463,2019,UCAYALI,mayo,0
6464,2019,TUMBES,agosto,0
6465,2019,TUMBES,enero,0
6466,2019,TUMBES,febrero,0
6467,2019,TUMBES,marzo,0
6468,2019,TUMBES,abril,0
6469,2019,PIURA,octubre,88273
6470,2019,TUMBES,julio,0
6471,2019,UCAYALI,junio,0
6472,2019,UCAYALI,abril,0
6473,2019,TUMBES,octubre,0
6474,2019,TUMBES,noviembre,0
6475,2019,TUMBES,diciembre,0
6476,2019,TUMBES,,0
6477,2019,LIMA,noviembre,5005290
6478,2019,PIURA,setiembre,44054
6479,2019,TUMBES,setiembre,0
6480,2019,UCAYALI,julio,0
6481,2019,TUMBES,mayo,0
6482,2019,ÁNCASH,setiembre,1231828
6483,2019,UCAYALI,enero,0
6484,2019,ÁNCASH,octubre,1181349
6485,2019,LAMBAYEQUE,agosto,0
6486,2019,UCAYALI,agosto,0
6487,2019,UCAYALI,setiembre,0
6488,2019,UCAYALI,noviembre,0
6489,2019,UCAYALI,diciembre,0
6490,2019,UCAYALI,,0
6491,2019,UCAYALI,octubre,0
6492,2019,UCAYALI,febrero,0
6493,2019,ÁNCASH,marzo,1222900
6494,2019,ÁNCASH,abril,1192722
6495,2019,ÁNCASH,mayo,1424709
6496,2019,ÁNCASH,junio,1377920
6497,2019,ÁNCASH,julio,804505
6498,2019,ÁNCASH,agosto,1495318
6499,2019,TACNA,diciembre,0
6500,2019,TACNA,,0
6501,2020,MADRE DE DIOS,,21467
6502,2020,MOQUEGUA,octubre,500
6503,2020,MADRE DE DIOS,noviembre,0
6504,2020,CUSCO,abril,0
6505,2020,MOQUEGUA,,551284
6506,2020,MOQUEGUA,diciembre,8102
6507,2020,MOQUEGUA,noviembre,8345
6508,2020,MOQUEGUA,setiembre,800
6509,2020,MOQUEGUA,mayo,9039
6510,2020,MOQUEGUA,agosto,1300
6511,2020,PASCO,enero,1291744
6512,2020,MOQUEGUA,marzo,3384
6513,2020,MOQUEGUA,abril,330614
6514,2020,MOQUEGUA,febrero,158466
6515,2020,MOQUEGUA,enero,3000
6516,2020,MADRE DE DIOS,setiembre,0
6517,2020,MOQUEGUA,julio,27534
6518,2020,MOQUEGUA,junio,200
6519,2020,MADRE DE DIOS,diciembre,0
6520,2020,PASCO,noviembre,2330441
6521,2020,PASCO,abril,635111
6522,2020,MADRE DE DIOS,octubre,2000
6523,2020,PIURA,julio,79537
6524,2020,PIURA,junio,89552
6525,2020,PIURA,mayo,45154
6526,2020,PIURA,abril,7237
6527,2020,PIURA,marzo,36056
6528,2020,PASCO,diciembre,3310909
6529,2020,PIURA,febrero,70585
6530,2020,PIURA,enero,58806
6531,2020,PASCO,octubre,4039586
6532,2020,PASCO,setiembre,3344973
6533,2020,PASCO,agosto,2617022
6534,2020,PASCO,julio,2446565
6535,2020,PASCO,junio,1067550
6536,2020,PASCO,mayo,110496
6537,2020,PASCO,marzo,3061113
6538,2020,PASCO,febrero,4084668
6539,2020,ÁNCASH,febrero,718469
6540,2020,LAMBAYEQUE,setiembre,9724
6541,2020,LIMA,abril,1022413
6542,2020,LIMA,octubre,1963790
6543,2020,LIMA,setiembre,1992621
6544,2020,LIMA,agosto,1940917
6545,2020,LIMA,julio,542706
6546,2020,LIMA,junio,1841205
6547,2020,LIMA,mayo,1273560
6548,2020,LIMA,diciembre,2529944
6549,2020,LIMA,febrero,3785401
6550,2020,LIMA,,26280859
6551,2020,LIMA,enero,3056503
6552,2020,LAMBAYEQUE,,57436
6553,2020,LAMBAYEQUE,diciembre,8920
6554,2020,LAMBAYEQUE,noviembre,9620
6555,2020,LAMBAYEQUE,octubre,9724
6556,2020,PIURA,agosto,70719
6557,2020,PASCO,,28340178
6558,2020,LORETO,enero,0
6559,2020,LORETO,marzo,0
6560,2020,LORETO,febrero,0
6561,2020,MADRE DE DIOS,agosto,0
6562,2020,PIURA,setiembre,79795
6563,2020,MADRE DE DIOS,julio,0
6564,2020,MADRE DE DIOS,mayo,16467
6565,2020,MADRE DE DIOS,abril,3000
6566,2020,MADRE DE DIOS,marzo,0
6567,2020,MADRE DE DIOS,febrero,0
6568,2020,MADRE DE DIOS,enero,0
6569,2020,LORETO,,0
6570,2020,LORETO,diciembre,0
6571,2020,LORETO,noviembre,0
6572,2020,LORETO,octubre,0
6573,2020,LORETO,setiembre,0
6574,2020,LORETO,agosto,0
6575,2020,LORETO,julio,0
6576,2020,LORETO,junio,0
6577,2020,LORETO,mayo,0
6578,2020,LORETO,abril,0
6579,2020,MADRE DE DIOS,junio,0
6580,2020,ÁNCASH,noviembre,432127
6581,2020,TACNA,octubre,0
6582,2020,UCAYALI,marzo,0
6583,2020,TUMBES,setiembre,0
6584,2020,LIMA,noviembre,3054267
6585,2020,UCAYALI,enero,0
6586,2020,TUMBES,,0
6587,2020,TUMBES,diciembre,0
6588,2020,TUMBES,noviembre,0
6589,2020,TUMBES,octubre,0
6590,2020,UCAYALI,junio,0
6591,2020,UCAYALI,abril,0
6592,2020,TUMBES,junio,0
6593,2020,TUMBES,julio,0
6594,2020,TUMBES,abril,0
6595,2020,TUMBES,marzo,0
6596,2020,TUMBES,febrero,0
6597,2020,TUMBES,enero,0
6598,2020,TUMBES,agosto,0
6599,2020,PIURA,octubre,87053
6600,2020,TUMBES,mayo,0
6601,2020,UCAYALI,febrero,0
6602,2020,UCAYALI,julio,0
6603,2020,TACNA,diciembre,0
6604,2020,ÁNCASH,setiembre,329087
6605,2020,ÁNCASH,agosto,325047
6606,2020,ÁNCASH,julio,442398
6607,2020,ÁNCASH,junio,272951
6608,2020,ÁNCASH,mayo,178169
6609,2020,ÁNCASH,abril,270575
6610,2020,ÁNCASH,marzo,417830
6611,2020,ÁNCASH,octubre,437141
6612,2020,ÁNCASH,enero,767384
6613,2020,UCAYALI,,0
6614,2020,UCAYALI,diciembre,0
6615,2020,UCAYALI,noviembre,0
6616,2020,UCAYALI,octubre,0
6617,2020,UCAYALI,setiembre,0
6618,2020,UCAYALI,agosto,0
6619,2020,LAMBAYEQUE,agosto,9724
6620,2020,UCAYALI,mayo,0
6621,2020,LAMBAYEQUE,julio,9724
6622,2020,TACNA,noviembre,0
6623,2020,PUNO,junio,213341
6624,2020,SAN MARTÍN,enero,0
6625,2020,PUNO,,5529760
6626,2020,PUNO,diciembre,1482328
6627,2020,PUNO,noviembre,301881
6628,2020,PUNO,octubre,489952
6629,2020,PUNO,setiembre,402655
6630,2020,PUNO,agosto,333663
6631,2020,SAN MARTÍN,febrero,0
6632,2020,PUNO,julio,260232
6633,2020,PUNO,mayo,305573
6634,2020,PUNO,abril,293936
6635,2020,PUNO,marzo,328191
6636,2020,PUNO,febrero,536393
6637,2020,PUNO,enero,581615
6638,2020,PIURA,,799950
6639,2020,PIURA,diciembre,102987
6640,2020,LIMA,marzo,3277532
6641,2020,SAN MARTÍN,abril,0
6642,2020,SAN MARTÍN,mayo,0
6643,2020,TACNA,setiembre,0
6644,2020,TACNA,agosto,0
6645,2020,TACNA,julio,0
6646,2020,TACNA,junio,0
6647,2020,TACNA,mayo,0
6648,2020,TACNA,abril,0
6649,2020,TACNA,marzo,0
6650,2020,TACNA,febrero,0
6651,2020,TACNA,enero,0
6652,2020,SAN MARTÍN,,624
6653,2020,SAN MARTÍN,diciembre,0
6654,2020,SAN MARTÍN,noviembre,300
6655,2020,SAN MARTÍN,octubre,0
6656,2020,SAN MARTÍN,setiembre,0
6657,2020,SAN MARTÍN,agosto,0
6658,2020,SAN MARTÍN,julio,324
6659,2020,SAN MARTÍN,junio,0
6660,2020,PIURA,noviembre,72469
6661,2020,SAN MARTÍN,marzo,0
6662,2020,TACNA,,0
6663,2020,AYACUCHO,setiembre,3166488
6664,2020,LAMBAYEQUE,abril,0
6665,2020,ÁNCASH,,5081600
6666,2020,CAJAMARCA,julio,4454007
6667,2020,AYACUCHO,octubre,3494083
6668,2020,CAJAMARCA,marzo,5695838
6669,2020,CAJAMARCA,febrero,6670511
6670,2020,CAJAMARCA,enero,2146700
6671,2020,AYACUCHO,,29033074
6672,2020,AYACUCHO,diciembre,3120964
6673,2020,CAJAMARCA,agosto,4916697
6674,2020,AYACUCHO,noviembre,2597550
6675,2020,AYACUCHO,agosto,905924
6676,2020,CAJAMARCA,junio,5470822
6677,2020,AYACUCHO,julio,1241527
6678,2020,AYACUCHO,junio,2976011
6679,2020,AYACUCHO,mayo,2500
6680,2020,AYACUCHO,abril,3000
6681,2020,AYACUCHO,marzo,2729131
6682,2020,CAJAMARCA,mayo,5369918
6683,2020,AYACUCHO,febrero,4651299
6684,2020,CALLAO,diciembre,0
6685,2020,AYACUCHO,enero,4144597
6686,2020,CALLAO,octubre,0
6687,2020,CALLAO,setiembre,0
6688,2020,CALLAO,agosto,0
6689,2020,CALLAO,julio,0
6690,2020,CALLAO,junio,0
6691,2020,CALLAO,mayo,0
6692,2020,CALLAO,,0
6693,2020,CALLAO,abril,0
6694,2020,CALLAO,febrero,0
6695,2020,CALLAO,enero,0
6696,2020,CAJAMARCA,,71377941
6697,2020,CAJAMARCA,diciembre,12872769
6698,2020,CAJAMARCA,noviembre,2484625
6699,2020,CAJAMARCA,octubre,10622797
6700,2020,CAJAMARCA,setiembre,5987387
6701,2020,CALLAO,marzo,0
6702,2020,AREQUIPA,noviembre,842664
6703,2020,LAMBAYEQUE,junio,0
6704,2020,APURÍMAC,febrero,2190008
6705,2020,APURÍMAC,junio,542850
6706,2020,AMAZONAS,noviembre,0
6707,2020,AMAZONAS,octubre,0
6708,2020,AMAZONAS,setiembre,0
6709,2020,APURÍMAC,marzo,2081844
6710,2020,AMAZONAS,agosto,0
6711,2020,APURÍMAC,mayo,1643816
6712,2020,AMAZONAS,junio,0
6713,2020,CALLAO,noviembre,0
6714,2020,AMAZONAS,diciembre,0
6715,2020,ÁNCASH,diciembre,490422
6716,2020,AMAZONAS,julio,0
6717,2020,APURÍMAC,abril,1334220
6718,2020,AMAZONAS,marzo,0
6719,2020,AMAZONAS,,0
6720,2020,AMAZONAS,enero,0
6721,2020,HUANCAVELICA,setiembre,155767
6722,2020,AMAZONAS,febrero,0
6723,2020,AMAZONAS,abril,0
6724,2020,AREQUIPA,marzo,1201516
6725,2020,AREQUIPA,abril,1002203
6726,2020,AREQUIPA,setiembre,856757
6727,2020,AREQUIPA,agosto,943255
6728,2020,AREQUIPA,julio,1282817
6729,2020,AREQUIPA,junio,1402516
6730,2020,AREQUIPA,mayo,1134758
6731,2020,AREQUIPA,febrero,1310036
6732,2020,AREQUIPA,enero,1135026
6733,2020,APURÍMAC,,13038131
6734,2020,APURÍMAC,diciembre,495328
6735,2020,APURÍMAC,noviembre,477531
6736,2020,APURÍMAC,octubre,808983
6737,2020,APURÍMAC,setiembre,699376
6738,2020,APURÍMAC,agosto,716693
6739,2020,APURÍMAC,julio,968868
6740,2020,AREQUIPA,diciembre,776124
6741,2020,AMAZONAS,mayo,0
6742,2020,APURÍMAC,enero,1078614
6743,2020,AREQUIPA,octubre,929516
6744,2020,HUÁNUCO,agosto,0
6745,2020,AREQUIPA,,12817188
6746,2020,JUNÍN,diciembre,6042383
6747,2020,JUNÍN,agosto,2645753
6748,2020,JUNÍN,julio,2185409
6749,2020,JUNÍN,junio,1086272
6750,2020,JUNÍN,mayo,212776
6751,2020,JUNÍN,abril,239236
6752,2020,JUNÍN,marzo,3339328
6753,2020,CUSCO,marzo,13000
6754,2020,JUNÍN,octubre,5038974
6755,2020,ICA,,108583828
6756,2020,ICA,diciembre,15447349
6757,2020,ICA,noviembre,17516914
6758,2020,ICA,octubre,9731369
6759,2020,ICA,setiembre,7519996
6760,2020,ICA,agosto,7542083
6761,2020,ICA,julio,9716203
6762,2020,JUNÍN,febrero,6665313
6763,2020,JUNÍN,,48457641
6764,2020,LAMBAYEQUE,marzo,0
6765,2020,CUSCO,febrero,13000
6766,2020,JUNÍN,setiembre,4349657
6767,2020,LAMBAYEQUE,mayo,0
6768,2020,LAMBAYEQUE,enero,0
6769,2020,LA LIBERTAD,,37272743
6770,2020,LA LIBERTAD,diciembre,3808664
6771,2020,LA LIBERTAD,noviembre,3609872
6772,2020,LA LIBERTAD,octubre,3132896
6773,2020,LA LIBERTAD,setiembre,3172981
6774,2020,LA LIBERTAD,agosto,2942783
6775,2020,LA LIBERTAD,julio,2052045
6776,2020,LA LIBERTAD,junio,1839743
6777,2020,LA LIBERTAD,mayo,2015125
6778,2020,LA LIBERTAD,abril,3110108
6779,2020,LA LIBERTAD,marzo,3960542
6780,2020,LA LIBERTAD,febrero,3544674
6781,2020,LA LIBERTAD,enero,4083310
6782,2020,ICA,junio,3784033
6783,2020,JUNÍN,enero,5991909
6784,2020,JUNÍN,noviembre,10660631
6785,2020,CUSCO,enero,13000
6786,2020,LAMBAYEQUE,febrero,0
6787,2020,ICA,febrero,11202814
6788,2020,HUANCAVELICA,agosto,69151
6789,2020,HUANCAVELICA,noviembre,168917
6790,2020,CUSCO,noviembre,0
6791,2020,HUANCAVELICA,mayo,141000
6792,2020,HUANCAVELICA,abril,133000
6793,2020,HUANCAVELICA,marzo,59659
6794,2020,HUANCAVELICA,febrero,126645
6795,2020,HUANCAVELICA,enero,675021
6796,2020,CUSCO,,39000
6797,2020,ICA,enero,5511379
6798,2020,CUSCO,octubre,0
6799,2020,HUANCAVELICA,octubre,154593
6800,2020,CUSCO,setiembre,0
6801,2020,CUSCO,agosto,0
6802,2020,CUSCO,julio,0
6803,2020,CUSCO,junio,0
6804,2020,CUSCO,diciembre,0
6805,2020,CAJAMARCA,abril,4685870
6806,2020,CUSCO,mayo,0
6807,2020,ICA,mayo,2582696
6808,2020,HUANCAVELICA,,2216275
6809,2020,HUANCAVELICA,diciembre,178315
6810,2020,ICA,abril,4751275
6811,2020,ICA,marzo,13277717
6812,2020,HUANCAVELICA,julio,162458
6813,2020,HUANCAVELICA,junio,191749
6814,2020,HUÁNUCO,diciembre,0
6815,2020,HUÁNUCO,octubre,0
6816,2020,HUÁNUCO,setiembre,0
6817,2020,HUÁNUCO,,92525
6818,2020,HUÁNUCO,julio,0
6819,2020,HUÁNUCO,junio,0
6820,2020,HUÁNUCO,mayo,0
6821,2020,HUÁNUCO,abril,0
6822,2020,HUÁNUCO,marzo,0
6823,2020,HUÁNUCO,febrero,6994
6824,2020,HUÁNUCO,enero,83814
6825,2020,HUÁNUCO,noviembre,1717
6826,2021,AMAZONAS,abril,0
6827,2021,APURÍMAC,abril,546183
6828,2021,AMAZONAS,julio,0
6829,2021,ÁNCASH,diciembre,704889
6830,2021,AMAZONAS,enero,0
6831,2021,AMAZONAS,febrero,0
6832,2021,AMAZONAS,,0
6833,2021,APURÍMAC,mayo,1002634
6834,2021,AREQUIPA,marzo,865838
6835,2021,APURÍMAC,marzo,424099
6836,2021,AMAZONAS,setiembre,0
6837,2021,AMAZONAS,octubre,0
6838,2021,AMAZONAS,noviembre,0
6839,2021,AMAZONAS,diciembre,0
6840,2021,AMAZONAS,mayo,0
6841,2021,APURÍMAC,julio,926926
6842,2021,AMAZONAS,agosto,0
6843,2021,AMAZONAS,junio,0
6844,2021,AREQUIPA,junio,894591
6845,2021,APURÍMAC,enero,215885
6846,2021,LAMBAYEQUE,junio,20150
6847,2021,APURÍMAC,agosto,787113
6848,2021,APURÍMAC,setiembre,714354
6849,2021,APURÍMAC,octubre,503989
6850,2021,APURÍMAC,noviembre,643384
6851,2021,APURÍMAC,diciembre,249715
6852,2021,APURÍMAC,,7046281
6853,2021,AREQUIPA,enero,1231610
6854,2021,AREQUIPA,febrero,831675
6855,2021,AREQUIPA,abril,905136
6856,2021,AREQUIPA,mayo,1053137
6857,2021,AREQUIPA,julio,1082053
6858,2021,AREQUIPA,agosto,1094709
6859,2021,AREQUIPA,setiembre,1260180
6860,2021,APURÍMAC,junio,479264
6861,2021,APURÍMAC,febrero,552735
6862,2021,AREQUIPA,diciembre,859499
6863,2021,AREQUIPA,octubre,1086140
6864,2021,AYACUCHO,setiembre,4125818
6865,2021,CALLAO,noviembre,0
6866,2021,AYACUCHO,febrero,3491808
6867,2021,AYACUCHO,abril,3257864
6868,2021,AYACUCHO,mayo,3291849
6869,2021,AYACUCHO,junio,3775261
6870,2021,AYACUCHO,julio,4039956
6871,2021,CAJAMARCA,junio,8271100
6872,2021,AYACUCHO,agosto,4499700
6873,2021,AYACUCHO,noviembre,4251332
6874,2021,AYACUCHO,marzo,3074549
6875,2021,CAJAMARCA,agosto,10093504
6876,2021,AYACUCHO,,45531686
6877,2021,CAJAMARCA,enero,2373531
6878,2021,CAJAMARCA,febrero,3916322
6879,2021,CAJAMARCA,marzo,5281419
6880,2021,AYACUCHO,octubre,4334912
6881,2021,CAJAMARCA,julio,10520299
6882,2021,AREQUIPA,,12072427
6883,2021,AYACUCHO,diciembre,4238160
6884,2021,CAJAMARCA,mayo,7150489
6885,2021,CALLAO,diciembre,0
6886,2021,CALLAO,,0
6887,2021,CAJAMARCA,setiembre,14285893
6888,2021,CAJAMARCA,octubre,26482067
6889,2021,CAJAMARCA,noviembre,15661123
6890,2021,CAJAMARCA,diciembre,36853838
6891,2021,CAJAMARCA,,147788546
6892,2021,CALLAO,enero,0
6893,2021,CALLAO,febrero,0
6894,2021,CALLAO,marzo,0
6895,2021,CALLAO,abril,0
6896,2021,CALLAO,mayo,0
6897,2021,CALLAO,junio,0
6898,2021,CALLAO,julio,0
6899,2021,CALLAO,agosto,0
6900,2021,CALLAO,setiembre,0
6901,2021,CALLAO,octubre,0
6902,2021,AREQUIPA,noviembre,907859
6903,2021,AYACUCHO,enero,3150477
6904,2021,ÁNCASH,,7378831
6905,2021,HUÁNUCO,junio,200
6906,2021,LAMBAYEQUE,mayo,20950
6907,2021,CUSCO,diciembre,0
6908,2021,ICA,mayo,13027291
6909,2021,CUSCO,mayo,0
6910,2021,CUSCO,junio,0
6911,2021,CUSCO,julio,0
6912,2021,CUSCO,agosto,0
6913,2021,CUSCO,setiembre,0
6914,2021,HUANCAVELICA,octubre,112561
6915,2021,CUSCO,octubre,0
6916,2021,CUSCO,,53488
6917,2021,HUANCAVELICA,agosto,86202
6918,2021,HUANCAVELICA,febrero,109663
6919,2021,HUANCAVELICA,marzo,17997
6920,2021,HUANCAVELICA,abril,27553
6921,2021,HUANCAVELICA,mayo,16949
6922,2021,CUSCO,noviembre,0
6923,2021,HUANCAVELICA,noviembre,70030
6924,2021,ICA,febrero,18351183
6925,2021,ICA,enero,6651738
6926,2021,HUANCAVELICA,enero,57592
6927,2021,ICA,abril,15900285
6928,2021,HUANCAVELICA,diciembre,154416
6929,2021,HUANCAVELICA,,835765
6930,2021,HUÁNUCO,enero,1703
6931,2021,HUÁNUCO,febrero,0
6932,2021,HUÁNUCO,marzo,0
6933,2021,HUÁNUCO,abril,0
6934,2021,HUÁNUCO,mayo,0
6935,2021,HUANCAVELICA,julio,70160
6936,2021,HUÁNUCO,julio,270
6937,2021,HUÁNUCO,agosto,20
6938,2021,HUÁNUCO,setiembre,20
6939,2021,HUÁNUCO,octubre,20
6940,2021,HUÁNUCO,noviembre,20
6941,2021,HUÁNUCO,diciembre,100020
6942,2021,HUÁNUCO,,102273
6943,2021,HUANCAVELICA,junio,39797
6944,2021,CAJAMARCA,abril,6898961
6945,2021,ICA,marzo,8359034
6946,2021,AMAZONAS,marzo,0
6947,2021,CUSCO,marzo,28488
6948,2021,JUNÍN,enero,5512627
6949,2021,ICA,julio,18653542
6950,2021,ICA,agosto,12503045
6951,2021,ICA,setiembre,15256647
6952,2021,ICA,octubre,13634645
6953,2021,ICA,noviembre,11932130
6954,2021,ICA,diciembre,13037574
6955,2021,ICA,,153886375
6956,2021,JUNÍN,febrero,2891021
6957,2021,JUNÍN,octubre,7048629
6958,2021,JUNÍN,marzo,2721779
6959,2021,JUNÍN,abril,5027842
6960,2021,JUNÍN,mayo,5262367
6961,2021,JUNÍN,junio,5767826
6962,2021,JUNÍN,julio,5761249
6963,2021,JUNÍN,agosto,6552286
6964,2021,JUNÍN,diciembre,8268191
6965,2021,HUANCAVELICA,setiembre,72845
6966,2021,JUNÍN,,69250937
6967,2021,LAMBAYEQUE,marzo,17000
6968,2021,CUSCO,febrero,25000
6969,2021,ICA,junio,6579261
6970,2021,LA LIBERTAD,enero,3414961
6971,2021,LA LIBERTAD,febrero,3625662
6972,2021,LA LIBERTAD,marzo,3761947
6973,2021,LA LIBERTAD,abril,3692552
6974,2021,LA LIBERTAD,mayo,2634458
6975,2021,LA LIBERTAD,junio,3604258
6976,2021,LA LIBERTAD,julio,3373928
6977,2021,LA LIBERTAD,agosto,3825013
6978,2021,LA LIBERTAD,setiembre,3179197
6979,2021,LA LIBERTAD,octubre,4104643
6980,2021,LA LIBERTAD,noviembre,3305698
6981,2021,LA LIBERTAD,diciembre,3067467
6982,2021,LA LIBERTAD,,41589784
6983,2021,LAMBAYEQUE,enero,8885
6984,2021,LAMBAYEQUE,febrero,9000
6985,2021,LAMBAYEQUE,abril,20966
6986,2021,JUNÍN,noviembre,7700517
6987,2021,CUSCO,enero,0
6988,2021,JUNÍN,setiembre,6736603
6989,2021,TACNA,noviembre,343896
6990,2021,ÁNCASH,noviembre,846080
6991,2021,LAMBAYEQUE,octubre,27875
6992,2021,LAMBAYEQUE,noviembre,27027
6993,2021,LAMBAYEQUE,diciembre,21885
6994,2021,LAMBAYEQUE,,224808
6995,2021,LIMA,enero,2017100
6996,2021,LIMA,,60232333
6997,2021,LORETO,febrero,0
6998,2021,LIMA,febrero,3418587
6999,2021,LIMA,mayo,6036338
7000,2021,LIMA,junio,5993803
7001,2021,LIMA,julio,5083174
7002,2021,LIMA,agosto,7197109
7003,2021,LIMA,setiembre,6075363
7004,2021,LIMA,octubre,5201625
7005,2021,LIMA,abril,5404440
7006,2021,LIMA,diciembre,4505261
7007,2021,PASCO,,37288446
7008,2021,MADRE DE DIOS,junio,590
7009,2021,LORETO,marzo,0
7010,2021,LORETO,abril,0
7011,2021,LORETO,mayo,0
7012,2021,LORETO,junio,0
7013,2021,LORETO,julio,0
7014,2021,LORETO,agosto,0
7015,2021,LORETO,setiembre,0
7016,2021,LORETO,octubre,0
